ChEMBLID,pValue,grappolo,SlogP,TPSA,ExactMW,NumRotatableBonds,NumHBD,NumHBA,NumAromaticRings,FractionCSP3
CHEMBL3649369,8.37,hCatL,3.2109,129.72,619.131062072001,11,2,6,2,0.448275862068966
CHEMBL3649421,8.21,hCatL,3.7728,142.61,668.163839420001,15,2,7,2,0.5
CHEMBL3671338,7.11,hCatL,2.92538,141.49,663.073308076001,8,2,8,2,0.461538461538462
CHEMBL3671354,6.2,hCatL,4.37988,167.59,745.165236388001,8,1,10,3,0.454545454545455
CHEMBL3649401,7.52,hCatL,4.0009,129.72,675.118446700001,12,2,6,2,0.448275862068966
CHEMBL3671357,7,hCatL,2.84148,150.08,689.062291312001,8,2,9,3,0.392857142857143
CHEMBL3649368,5.52,hCatL,2.5336,129.72,611.152475904001,10,2,6,1,0.6
CHEMBL3649391,7.63,hCatL,4.7713,129.72,687.193662328001,11,2,6,2,0.529411764705882
CHEMBL3648398,7,hCatL,2.1514,75.71,404.150284960001,4,1,4,1,0.571428571428571
CHEMBL3671342,6.72,hCatL,5.41808000000001,159,821.090872056001,9,1,9,2,0.53125
CHEMBL3671356,7.09,hCatL,2.73238,150.08,645.112806892001,8,2,9,3,0.392857142857143
CHEMBL3671334,8.34,hCatL,2.09338,132.26,609.024843184001,6,2,7,2,0.416666666666667
CHEMBL3649364,5.81,hCatL,2.7773,155.79,596.155254864001,11,2,8,2,0.423076923076923
CHEMBL3648412,5.72,hCatL,2.3371,93.53,470.172083024001,5,1,6,2,0.5
CHEMBL3671335,7.4,hCatL,2.43558,123.47,623.040493248001,7,1,7,2,0.44
CHEMBL3671343,5.84,hCatL,2.47098,132.26,583.065936952001,6,2,7,2,0.416666666666667
CHEMBL3649383,7.58,hCatL,3.9664,129.72,667.173069116001,12,2,6,2,0.483870967741936
CHEMBL3649416,7.69,hCatL,3.0475,142.19,704.183825916001,12,2,8,2,0.515151515151515
CHEMBL3649385,7.97,hCatL,3.1351,142.61,652.132539292001,12,2,7,2,0.482758620689655
CHEMBL3649367,6.69,hCatL,3.86152,130.47,687.133786916001,12,2,8,2,0.571428571428571
CHEMBL3671341,6.28,hCatL,5.30898000000001,159,777.141387636001,9,1,9,2,0.53125
CHEMBL3648415,5.77,hCatL,2.3242,75.71,384.204907376001,5,1,4,1,0.590909090909091
CHEMBL3649417,7.6,hCatL,3.4376,142.19,718.199475980001,13,2,8,2,0.529411764705882
CHEMBL3671361,8.22,hCatL,4.69768,132.7,803.041477252001,10,1,8,2,0.517241379310345
CHEMBL3649403,7.93,hCatL,4.2544,129.72,667.107739784001,12,2,6,2,0.466666666666667
CHEMBL3648396,5.9,hCatL,1.9341,75.71,370.189257312001,4,1,4,1,0.571428571428571
CHEMBL3649402,7.93,hCatL,3.847,129.72,635.162362200001,14,2,6,2,0.466666666666667
CHEMBL3671344,6.21,hCatL,2.58008,132.26,627.015421372001,6,2,7,2,0.416666666666667
CHEMBL3649394,7.87,hCatL,4.2487,129.72,669.146712136001,12,2,6,3,0.333333333333333
CHEMBL3649378,8,hCatL,3.1621,129.72,711.066682392001,11,2,6,2,0.448275862068966
CHEMBL3671349,7.78,hCatL,3.76518,132.7,735.054092624001,10,1,8,2,0.5
CHEMBL3648414,5.35,hCatL,2.5831,93.53,484.187733088001,6,1,6,2,0.52
CHEMBL3649420,8.21,hCatL,3.3827,142.61,654.148189356001,14,2,7,2,0.482758620689655
CHEMBL3649389,8.28,hCatL,3.4569,129.72,633.146712136001,12,2,6,2,0.466666666666667
CHEMBL3649407,7.17,hCatL,4.9306,138.95,745.160311512001,15,2,7,2,0.515151515151515
CHEMBL3649419,8.19,hCatL,3.3811,142.61,666.148189356001,13,2,7,2,0.5
CHEMBL3649418,9.05,hCatL,2.991,142.61,652.132539292001,12,2,7,2,0.482758620689655
CHEMBL3649393,8.11,hCatL,4.23870000000001,129.72,649.178012264001,15,2,6,2,0.483870967741936
CHEMBL3649373,7.67,hCatL,5.38730000000001,126.65,653.115412008001,10,1,7,4,0.3125
CHEMBL3671346,7.85,hCatL,3.42298,141.49,721.038442560001,9,2,8,2,0.481481481481481
CHEMBL3671324,6.53,hCatL,2.19598,132.7,591.110995324001,9,1,8,2,0.461538461538462
CHEMBL3649381,7.73,hCatL,3.5005,142.61,686.158896272001,12,2,7,2,0.5
CHEMBL3671350,6.28,hCatL,5.3498,162.66,756.169987420001,8,1,9,3,0.428571428571429
CHEMBL3649388,5.17,hCatL,2.9649,129.72,617.115412008001,9,2,6,2,0.448275862068966
CHEMBL3648397,6.24,hCatL,1.8821,75.71,388.179835500001,4,1,4,1,0.571428571428571
CHEMBL3648401,5.85,hCatL,2.3974,75.71,418.165935024001,5,1,4,1,0.590909090909091
CHEMBL3671352,7.06,hCatL,3.7023,145.15,656.117557924001,8,2,8,3,0.366666666666667
CHEMBL3649366,4.6,hCatL,4.9537,152.72,630.139604800001,10,1,9,4,0.275862068965517
CHEMBL3671351,6.18,hCatL,5.45890000000001,162.66,800.119471840001,8,1,9,3,0.428571428571429
CHEMBL3649390,7.74,hCatL,3.847,129.72,647.162362200001,13,2,6,2,0.483870967741936
CHEMBL3671331,6.71,hCatL,3.63178,149.77,665.127788260001,6,1,8,2,0.482758620689655
CHEMBL3649392,7.95,hCatL,3.8486,129.72,635.162362200001,14,2,6,2,0.466666666666667
CHEMBL3649370,8.33,hCatL,3.601,129.72,633.146712136001,12,2,6,2,0.466666666666667
CHEMBL3671336,7.7,hCatL,2.82568,123.47,637.056143312001,8,1,7,2,0.461538461538462
CHEMBL3671337,7.47,hCatL,3.03448,141.49,707.022792496001,8,2,8,2,0.461538461538462
CHEMBL3671323,7.42,hCatL,1.85378,141.49,577.095345260001,8,2,8,2,0.44
CHEMBL3649386,8.01,hCatL,2.745,142.61,638.116889228001,11,2,7,2,0.464285714285714
CHEMBL3648395,5.77,hCatL,2.3242,75.71,384.204907376001,5,1,4,1,0.590909090909091
CHEMBL3671328,7.13,hCatL,2.89538,141.49,689.032214308001,8,2,8,2,0.461538461538462
CHEMBL3648404,5.4,hCatL,0.8578,119.31,456.192131500001,5,1,8,2,0.545454545454545
CHEMBL3649411,8.07,hCatL,5.44440000000001,129.72,733.178012264001,13,2,6,4,0.315789473684211
CHEMBL3649405,7.87,hCatL,3.4585,129.72,621.146712136001,13,2,6,2,0.448275862068966
CHEMBL3671333,7.63,hCatL,1.98428,132.26,565.075358764001,6,2,7,2,0.416666666666667
CHEMBL3671322,5.97,hCatL,3.50128,159,677.147774756001,8,1,9,2,0.5
CHEMBL3671340,6.33,hCatL,4.22758,149.77,727.067850868001,6,1,8,2,0.482758620689655
CHEMBL3671358,8.3,hCatL,4.40048,132.7,785.050899064001,11,1,8,2,0.517241379310345
CHEMBL3671347,7.23,hCatL,3.66148,141.49,677.088958140001,9,2,8,2,0.481481481481481
CHEMBL3649409,8.03,hCatL,3.7401,129.72,651.137290324001,12,2,6,2,0.466666666666667
CHEMBL3649387,5.51,hCatL,3.2109,129.72,619.131062072001,11,2,6,2,0.448275862068966
CHEMBL3649412,8.03,hCatL,5.40190000000001,129.72,719.162362200001,12,2,6,4,0.297297297297297
CHEMBL3649372,7.2,hCatL,4.5174,138.95,751.155368364001,13,2,7,2,0.5
CHEMBL3649399,7.97,hCatL,3.8643,129.72,653.092089720001,11,2,6,2,0.448275862068966
CHEMBL3649376,8.09,hCatL,3.32,129.72,663.080546492001,11,2,6,2,0.448275862068966
CHEMBL3649404,7.87,hCatL,3.0684,129.72,607.131062072001,12,2,6,2,0.428571428571429
CHEMBL3649398,7.82,hCatL,4.62720000000001,129.72,663.193662328001,16,2,6,2,0.5
CHEMBL3649375,7.98,hCatL,3.4591,129.72,681.071124680001,11,2,6,2,0.448275862068966
CHEMBL3671325,5.91,hCatL,4.43378,159,745.135159384001,8,1,9,2,0.516129032258065
CHEMBL3671355,5.93,hCatL,4.48898,167.59,789.114720808001,8,1,10,3,0.454545454545455
CHEMBL3649371,7.26,hCatL,3.6861,151.84,736.114838540001,13,2,8,2,0.5
CHEMBL3649408,6.55,hCatL,3.9432,120.93,647.162362200001,13,1,6,2,0.483870967741936
CHEMBL3671330,7.04,hCatL,3.87288,132.7,753.044670812001,10,1,8,2,0.5
CHEMBL3671359,8.3,hCatL,3.29178,149.77,749.033357180001,9,1,8,2,0.464285714285714
CHEMBL3649384,7.38,hCatL,2.8541,142.61,682.066373648001,11,2,7,2,0.464285714285714
CHEMBL3649415,8.59,hCatL,3.7045,129.72,635.162362200001,14,2,6,2,0.466666666666667
CHEMBL3649362,5.72,hCatL,2.19764,138.95,535.235221524001,11,2,7,1,0.615384615384615
CHEMBL3649380,7.49,hCatL,3.1104,142.61,672.143246208001,11,2,7,2,0.482758620689655
CHEMBL3649365,6.26,hCatL,3.23812,130.47,627.213853036001,12,2,8,2,0.571428571428571
CHEMBL3649377,8.23,hCatL,3.7101,129.72,677.096196556001,12,2,6,2,0.466666666666667
CHEMBL3649413,8.77,hCatL,3.2275,138.95,663.157276820001,11,2,7,2,0.483870967741936
CHEMBL3649374,7.95,hCatL,3.35,129.72,637.121640260001,11,2,6,2,0.448275862068966
CHEMBL3671329,6.85,hCatL,3.76378,132.7,709.095186392001,10,1,8,2,0.5
CHEMBL3671345,7.05,hCatL,5.07048000000001,159,821.090872056001,9,1,9,2,0.53125
CHEMBL3805560,4.93,hCatL,3.38438,150,600.112065380001,11,3,8,4,0.172413793103448
CHEMBL3805261,5.16,hCatL,3.74858,159.23,644.138280128001,14,3,9,4,0.225806451612903
CHEMBL3805093,5.2,hCatL,3.35848,159.23,630.122630064001,13,3,9,4,0.2
CHEMBL3805885,6.37,hCatL,3.44688,148.23,644.138280128001,14,2,9,4,0.225806451612903
CHEMBL3805060,5.72,hCatL,2.20558,168.46,534.222682680001,15,3,10,3,0.333333333333333
CHEMBL3805078,5.67,hCatL,1.81548,168.46,520.207032616001,14,3,10,3,0.307692307692308
CHEMBL3804928,8.9,hCatL,1.81548,168.46,520.207032616001,14,3,10,3,0.307692307692308
CHEMBL3806231,5.98,hCatL,1.42538,168.46,506.191382552001,13,3,10,3,0.28
CHEMBL3804975,6.15,hCatL,5.00148,81.99,459.194677040001,8,2,3,4,0.1
CHEMBL3805662,6.21,hCatL,4.09698,81.99,461.073888980001,7,2,3,3,0.125
CHEMBL3805807,5.37,hCatL,4.48768,81.99,433.179026976001,7,2,3,4,0.107142857142857
CHEMBL3813784,5.22,hCatL,2.125,73.86,369.157622836001,8,1,5,2,0.333333333333333
CHEMBL3926874,6.87,hCatL,3.13968,129.66,339.144372784001,5,2,8,2,0.375
CHEMBL3954506,7.64,hCatL,3.13968,129.66,339.144372784001,5,2,8,2,0.375
CHEMBL3917915,6.65,hCatL,3.24008,95.75,324.169859260001,6,2,7,2,0.411764705882353
CHEMBL3899928,7.35,hCatL,0.29838,109.99,325.165108228001,6,3,8,2,0.375
CHEMBL3927922,6.95,hCatL,0.76816,113.55,306.134142448,3,2,8,2,0.266666666666667
CHEMBL3962225,7.77,hCatL,0.804679999999999,132.9,326.123971688,4,2,9,2,0.285714285714286
CHEMBL3893204,7.77,hCatL,0.80468,132.9,326.123971688,4,2,9,2,0.285714285714286
CHEMBL3930949,7.77,hCatL,0.905079999999999,98.99,311.149458164,5,2,8,2,0.333333333333333
CHEMBL3907022,7.96,hCatL,2.8192,110.57,397.163770836001,10,2,5,2,0.238095238095238
CHEMBL3934979,7.52,hCatL,3.8454,110.57,439.210721028001,13,2,5,2,0.333333333333333
CHEMBL3903171,6.96,hCatL,4.042,110.57,473.195070964001,11,2,5,3,0.185185185185185
CHEMBL3974129,7.71,hCatL,4.43210000000001,110.57,487.210721028001,12,2,5,3,0.214285714285714
CHEMBL3912190,6.55,hCatL,3.2093,110.57,411.179420900001,11,2,5,2,0.272727272727273
CHEMBL3982135,6.7,hCatL,2.6226,110.57,363.179420900001,12,2,5,1,0.444444444444444
CHEMBL3921142,7.34,hCatL,3.6488,110.57,405.226371092001,15,2,5,1,0.523809523809524
CHEMBL3893138,7.31,hCatL,3.8454,110.57,439.210721028001,13,2,5,2,0.333333333333333
CHEMBL3930083,7.57,hCatL,4.2355,110.57,453.226371092001,14,2,5,2,0.36
CHEMBL3902105,5.7,hCatL,3.0127,110.57,377.195070964001,13,2,5,1,0.473684210526316
CHEMBL91704,7.1,hCatL,3.6599,98.82,574.261376696001,12,2,5,3,0.3125
CHEMBL3661024,5.7,hCatL,2.1345,95.08,549.240975600001,10,1,8,2,0.517241379310345
CHEMBL3661025,5.77,hCatL,2.2736,95.08,567.231553788001,10,1,8,2,0.517241379310345
CHEMBL3661026,5.85,hCatL,2.2736,95.08,567.231553788001,10,1,8,2,0.517241379310345
CHEMBL3661027,6.52,hCatL,3.6066,95.08,597.278503980001,13,1,8,2,0.548387096774194
CHEMBL3699007,7.98,hCatL,3.8454,58.69,373.124883228001,6,1,3,3,0.0454545454545455
CHEMBL3699012,6.23,hCatL,2.875,119.28,492.140216008001,10,4,6,3,0.0833333333333333
CHEMBL4112360,6.12,hCatL,2.2736,95.08,567.231553788001,10,1,8,2,0.517241379310345
CHEMBL4114767,6.52,hCatL,3.6066,95.08,597.278503980001,13,1,8,2,0.548387096774194
CHEMBL4111241,5.93,hCatL,2.4177,95.08,579.231553788001,7,1,8,2,0.533333333333333
CHEMBL4109839,7.05,hCatL,2.52748,100.45,417.168856216001,2,2,5,2,0.291666666666667
CHEMBL4112731,6.64,hCatL,2.52748,100.45,417.168856216001,2,2,5,2,0.291666666666667
CHEMBL4107440,7.11,hCatL,3.08128,91.22,415.189591660001,2,2,4,2,0.32
CHEMBL4110750,7.86,hCatL,3.18088,100.45,451.129883864001,2,2,5,2,0.291666666666667
CHEMBL4114537,8.02,hCatL,3.73468,91.22,449.150619308001,2,2,4,2,0.32
CHEMBL4111726,7.5,hCatL,3.18088,100.45,451.129883864001,2,2,5,2,0.291666666666667
CHEMBL3939597,7.02,hCatL,3.40488,100.45,453.145533928001,2,2,5,2,0.375
CHEMBL4109425,7.61,hCatL,3.94338,100.45,529.040395932001,2,2,5,2,0.291666666666667
CHEMBL3914960,8,hCatL,4.16738,100.45,531.056045996001,2,2,5,2,0.375
CHEMBL4108512,7.99,hCatL,3.83428,100.45,485.090911512001,2,2,5,2,0.291666666666667
CHEMBL3903780,7.94,hCatL,4.05828,100.45,487.106561576001,2,2,5,2,0.375
CHEMBL4111530,6.06,hCatL,2.34278,94.46,442.177168404001,2,2,5,1,0.521739130434783
CHEMBL4106551,6.02,hCatL,2.29078,94.46,460.167746592001,2,2,5,1,0.521739130434783
CHEMBL4114204,5.22,hCatL,2.58798,94.46,478.158324780001,2,2,5,1,0.521739130434783
CHEMBL4113950,6.78,hCatL,2.97888,94.46,470.208468532001,4,2,5,1,0.56
CHEMBL4109365,7.94,hCatL,3.18948,109.68,481.140448548001,4,2,6,2,0.32
CHEMBL3898304,7.98,hCatL,3.41348,109.68,483.156098612001,4,2,6,2,0.4
CHEMBL4107132,7.26,hCatL,3.74328,100.45,479.161183992001,4,2,5,2,0.346153846153846
CHEMBL4109672,7.58,hCatL,3.5976,104.11,482.117939276001,3,2,6,2,0.333333333333333
CHEMBL4071237,7.32,hCatL,4.19968,100.45,519.117268492001,2,2,5,2,0.32
CHEMBL4114847,7.27,hCatL,3.21398,103.25,450.145868276001,2,3,5,2,0.291666666666667
CHEMBL3945298,6.93,hCatL,3.96728,100.45,481.176834056001,4,2,5,2,0.423076923076923
CHEMBL3917415,7.3,hCatL,4.42368,100.45,521.132918556001,2,2,5,2,0.4
CHEMBL4071951,6.79,hCatL,3.13208,100.45,543.065504184001,2,2,5,2,0.291666666666667
CHEMBL4115352,7.8,hCatL,4.05968,100.45,505.176834056001,2,2,5,2,0.392857142857143
CHEMBL4110586,7.96,hCatL,3.78548,100.45,577.026531832001,2,2,5,2,0.291666666666667
CHEMBL3987059,7.89,hCatL,4.28368,100.45,507.192484120001,2,2,5,2,0.464285714285714
CHEMBL3913826,6.74,hCatL,3.35608,100.45,545.081154248001,2,2,5,2,0.375
CHEMBL3932399,7.92,hCatL,4.00948,100.45,579.042181896001,2,2,5,2,0.375
CHEMBL4115171,7.8,hCatL,3.31998,100.45,469.120462052001,2,2,5,2,0.291666666666667
CHEMBL4112499,7.14,hCatL,3.83428,100.45,485.090911512001,2,2,5,2,0.291666666666667
CHEMBL4109426,8.05,hCatL,4.19968,100.45,519.117268492001,2,2,5,2,0.32
CHEMBL3904797,7.64,hCatL,3.54398,100.45,471.136112116001,2,2,5,2,0.375
CHEMBL3967123,7.3,hCatL,4.05828,100.45,487.106561576001,2,2,5,2,0.375
CHEMBL3927728,8.05,hCatL,4.42368,100.45,521.132918556001,2,2,5,2,0.4
CHEMBL4110269,8,hCatL,3.97648,103.25,528.056380344001,2,3,5,2,0.291666666666667
CHEMBL4108574,7.58,hCatL,4.51518,129.99,606.224512520001,3,2,7,2,0.4375
CHEMBL4108364,8.16,hCatL,3.05256,124.24,476.125132832001,2,2,6,2,0.28
CHEMBL4107237,8.28,hCatL,2.86768,112.48,506.172083024001,3,3,6,2,0.37037037037037
CHEMBL3966056,7.59,hCatL,4.73918,129.99,608.240162584001,3,2,7,2,0.5
CHEMBL3927619,8.51,hCatL,3.09168,112.48,508.187733088001,3,3,6,2,0.444444444444444
CHEMBL4086987,8.04,hCatL,3.45908,100.45,487.111040240001,2,2,5,2,0.291666666666667
CHEMBL4112101,8.37,hCatL,3.45908,100.45,487.111040240001,2,2,5,2,0.291666666666667
CHEMBL4093018,8.8,hCatL,3.90278,100.45,497.117604928001,4,2,6,2,0.32
CHEMBL4110664,6.86,hCatL,3.97338,100.45,503.081489700001,2,2,5,2,0.291666666666667
CHEMBL3919549,7.74,hCatL,3.27656,124.24,478.140782896001,2,2,6,2,0.36
CHEMBL3960987,7.87,hCatL,3.68308,100.45,489.126690304001,2,2,5,2,0.375
CHEMBL3891991,8.8,hCatL,4.12678,100.45,499.133254992001,4,2,6,2,0.4
CHEMBL1242843,5.53,hCatL,0.9123,117.26,392.194736616001,14,3,6,1,0.55
CHEMBL4110540,6.39,hCatL,3.04438,129.46,562.084446228001,8,1,7,2,0.44
CHEMBL4115025,6.47,hCatL,3.03578,120.23,532.073881544001,6,1,6,2,0.416666666666667
CHEMBL4115116,6.37,hCatL,3.97688,129.46,630.071830856001,8,1,7,2,0.461538461538462
CHEMBL4114586,7.92,hCatL,3.18348,129.46,580.075024416001,8,1,7,2,0.44
CHEMBL4109015,7.89,hCatL,3.17488,120.23,550.064459732001,6,1,6,2,0.416666666666667
CHEMBL4112900,7.35,hCatL,4.11598,129.46,648.062409044001,8,1,7,2,0.461538461538462
CHEMBL4112501,7.59,hCatL,3.29258,129.46,624.024508836001,8,1,7,2,0.44
CHEMBL4110952,7.72,hCatL,3.28398,120.23,594.013944152001,6,1,6,2,0.416666666666667
CHEMBL4109850,6.38,hCatL,5.64598,86.09,578.135481160001,7,1,5,3,0.333333333333333
CHEMBL4109473,4.8,hCatL,3.88828,98.98,519.069879460001,6,1,6,2,0.434782608695652
CHEMBL4107778,7.05,hCatL,3.91898,107.34,567.059788952001,6,1,5,2,0.4
CHEMBL4114650,5.08,hCatL,3.23488,98.98,485.108851812001,6,1,6,2,0.434782608695652
CHEMBL4114577,6.61,hCatL,4.32758,120.23,610.125310400001,7,1,6,3,0.333333333333333
CHEMBL4109577,5.67,hCatL,2.56988,133.12,551.059708700001,6,1,7,2,0.434782608695652
CHEMBL3934610,5.78,hCatL,3.31398,120.23,568.055037920001,6,1,6,2,0.416666666666667
CHEMBL4107261,5.25,hCatL,3.88828,98.98,519.069879460001,6,1,6,2,0.434782608695652
CHEMBL4112764,5.46,hCatL,1.91648,133.12,517.098681052001,6,1,7,2,0.434782608695652
CHEMBL4107262,5.34,hCatL,3.5433,98.98,499.124501876001,7,1,6,2,0.458333333333333
CHEMBL4109132,5.3,hCatL,4.25368,98.98,553.096236440001,6,1,6,2,0.458333333333333
CHEMBL4110522,5,hCatL,4.25368,98.98,553.096236440001,6,1,6,2,0.458333333333333
CHEMBL4108354,5.71,hCatL,2.56988,133.12,551.059708700001,6,1,7,2,0.434782608695652
CHEMBL4108812,5.25,hCatL,2.2249,133.12,531.114331116001,7,1,7,2,0.458333333333333
CHEMBL4107039,5.57,hCatL,2.93528,133.12,585.086065680001,6,1,7,2,0.458333333333333
CHEMBL4113446,4.88,hCatL,2.93528,133.12,585.086065680001,6,1,7,2,0.458333333333333
CHEMBL4109836,7.28,hCatL,5.51208,86.09,586.062015120001,6,1,5,2,0.44
CHEMBL3927257,7.05,hCatL,4.50448,129.46,662.078059108001,9,1,7,2,0.481481481481481
CHEMBL4114176,7.25,hCatL,4.19368,120.23,618.051844360001,6,1,6,2,0.44
CHEMBL4113296,6.44,hCatL,4.05458,120.23,600.061266172001,6,1,6,2,0.44
CHEMBL4114015,7.14,hCatL,3.93738,120.23,627.974971800001,6,1,6,2,0.416666666666667
CHEMBL4111584,7.21,hCatL,4.5453,133.12,641.106658892001,8,1,7,3,0.366666666666667
CHEMBL4106806,6.95,hCatL,4.89028,133.12,661.052036476001,7,1,7,3,0.344827586206897
CHEMBL4111007,7.54,hCatL,3.57538,138.05,630.101907860001,8,1,8,3,0.392857142857143
CHEMBL4111061,7.19,hCatL,4.5453,133.12,641.106658892001,8,1,7,3,0.366666666666667
CHEMBL4108889,7.23,hCatL,4.9107,133.12,675.133015872001,8,1,7,3,0.387096774193548
CHEMBL4113661,8.01,hCatL,4.4965,133.12,733.042279212001,8,1,7,3,0.366666666666667
CHEMBL4115527,7.14,hCatL,5.0596,133.12,657.077108352001,8,1,7,3,0.366666666666667
CHEMBL4106618,8.49,hCatL,3.52658,138.05,722.037528180001,8,1,8,3,0.392857142857143
CHEMBL4112897,7.36,hCatL,3.94078,138.05,664.128264840001,8,1,8,3,0.413793103448276
CHEMBL4106540,6.95,hCatL,4.08968,138.05,646.072357320001,8,1,8,3,0.392857142857143
CHEMBL4112088,8.52,hCatL,2.61178,120.23,626.029630592001,6,1,6,2,0.416666666666667
CHEMBL4111154,7.51,hCatL,2.66058,120.23,534.094010272001,6,1,6,2,0.416666666666667
CHEMBL4108321,7.04,hCatL,2.65838,138.05,674.060850468001,7,1,8,3,0.37037037037037
CHEMBL4110244,5.81,hCatL,2.05338,150.94,675.056099436001,7,1,9,3,0.384615384615385
CHEMBL4107011,4.55,hCatL,2.05338,150.94,675.056099436001,7,1,9,3,0.384615384615385
CHEMBL4108235,4.76,hCatL,2.70718,138.05,582.125230148001,7,1,8,3,0.37037037037037
CHEMBL4108180,4.45,hCatL,2.10218,150.94,583.120479116001,7,1,9,3,0.384615384615385
CHEMBL4115448,4.68,hCatL,2.10218,150.94,583.120479116001,7,1,9,3,0.384615384615385
CHEMBL4087627,6.7,hCatL,3.5028,70.64,426.898957172,4,3,3,2,0
CHEMBL4085357,6.78,hCatL,3.95508,80.5,426.089496272,7,0,7,3,0.19047619047619
CHEMBL4103288,7.6,hCatL,3.17508,71.27,368.089638504,5,0,6,2,0.3125
CHEMBL4067563,5.84,hCatL,4.57192,80.5,454.120796400001,9,0,7,3,0.260869565217391
CHEMBL4094982,7.11,hCatL,3.30168,80.5,392.128468624,7,0,7,3,0.19047619047619
CHEMBL4082899,7.04,hCatL,3.90548,110.19,458.150266688001,8,0,9,4,0.208333333333333
CHEMBL4061015,7.52,hCatL,3.86408,80.5,420.159768752001,9,0,7,3,0.260869565217391
CHEMBL4072407,5.76,hCatL,3.31138,103.94,462.181566816001,7,0,8,2,0.375
CHEMBL4099341,7.57,hCatL,4.50888,71.27,424.110231716,7,0,6,3,0.227272727272727
CHEMBL4063816,6.91,hCatL,4.45488,80.5,442.144118688001,7,0,7,4,0.16
CHEMBL4091604,6.52,hCatL,3.33706,95.06,401.128802972001,6,0,7,3,0.181818181818182
CHEMBL4101829,6.45,hCatL,4.22788,71.27,454.044066072,6,0,6,3,0.19047619047619
CHEMBL4074742,6.39,hCatL,3.0516,100.29,453.138322100001,6,0,10,3,0.380952380952381
CHEMBL4080539,5.29,hCatL,4.27628,71.27,394.089974940001,6,0,7,3,0.15
CHEMBL4098566,6.17,hCatL,3.52688,71.27,382.08997494,6,0,7,3,0.210526315789474
CHEMBL4069851,7.11,hCatL,2.63268,71.27,326.11790394,5,0,6,2,0.352941176470588
CHEMBL4096129,5.99,hCatL,4.74168,93.39,441.123717592,6,0,8,4,0.0833333333333333
CHEMBL4060177,5.55,hCatL,3.03938,80.5,384.159768752001,6,0,7,2,0.45
CHEMBL4093759,6.3,hCatL,2.86038,84.16,377.128802972,6,0,7,3,0.2
CHEMBL4073055,5.41,hCatL,2.86038,84.16,377.128802972,6,0,7,3,0.2
CHEMBL4067188,6.66,hCatL,3.46538,71.27,376.133554004001,6,0,6,3,0.19047619047619
CHEMBL4094638,6,hCatL,3.18888,71.27,340.133554004001,7,0,6,2,0.277777777777778
CHEMBL4078113,6.55,hCatL,3.60448,71.27,394.124132192,6,0,6,3,0.19047619047619
CHEMBL4097098,6.29,hCatL,3.11828,71.27,372.105625004001,4,0,7,2,0.388888888888889
CHEMBL4104808,5.46,hCatL,4.34378,71.27,422.136588696001,4,0,6,2,0.45
CHEMBL4086930,6.02,hCatL,3.69348,71.27,366.092832064,4,0,6,3,0.105263157894737
CHEMBL4075354,5.75,hCatL,3.55438,71.27,348.102253876,4,0,6,3,0.105263157894737
CHEMBL4083435,5.52,hCatL,4.43748,71.27,396.196154260001,7,0,6,2,0.5
CHEMBL4061626,7.92,hCatL,3.41288,71.27,354.149204068001,5,0,6,2,0.421052631578947
CHEMBL4073007,6.7,hCatL,3.55538,71.27,354.149204068001,4,0,6,2,0.421052631578947
CHEMBL4099881,7.89,hCatL,3.57258,78.17,412.177837100001,5,0,7,2,0.523809523809524
CHEMBL4101714,7.4,hCatL,4.1743,93.73,466.246772188001,15,2,5,2,0.37037037037037
CHEMBL4100751,7.39,hCatL,4.0825,136.87,511.231850396001,16,2,7,2,0.37037037037037
CHEMBL4082758,7.57,hCatL,4.3709,93.73,500.231122124001,13,2,5,3,0.233333333333333
CHEMBL4093034,7.6,hCatL,4.2791,136.87,545.216200332001,14,2,7,3,0.233333333333333
CHEMBL4072275,6.96,hCatL,4.5903,84.5,450.251857568001,15,2,4,2,0.37037037037037
CHEMBL4096388,8.46,hCatL,4.4985,127.64,495.236935776001,16,2,6,2,0.37037037037037
CHEMBL4078345,9.4,hCatL,4.7869,84.5,484.236207504001,13,2,4,3,0.233333333333333
CHEMBL4062015,8.66,hCatL,4.6951,127.64,529.221285712001,14,2,6,3,0.233333333333333
CHEMBL4083754,9.21,hCatL,5.43270000000001,101.57,548.234493252001,15,2,5,3,0.290322580645161
CHEMBL4070637,6.6,hCatL,5.34090000000001,144.71,593.219571460001,16,2,7,3,0.290322580645161
CHEMBL2402204,6.54,hCatL,5.62930000000001,101.57,582.218843188001,13,2,5,4,0.176470588235294
CHEMBL4081250,7.35,hCatL,5.53750000000001,144.71,627.203921396001,14,2,7,4,0.176470588235294
CHEMBL4099269,6.48,hCatL,4.52488,91.22,433.236541852001,13,2,4,2,0.346153846153846
CHEMBL4060936,6.62,hCatL,4.72148,91.22,467.220891788001,11,2,4,3,0.206896551724138
CHEMBL4102075,5.07,hCatL,5.37850000000001,111.07,526.167848940001,18,1,6,1,0.666666666666667
CHEMBL4065391,5.66,hCatL,5.39340000000001,67.93,527.153256568001,12,1,4,1,0.666666666666667
CHEMBL4065603,5.88,hCatL,5.39340000000001,67.93,527.153256568001,12,1,4,1,0.666666666666667
CHEMBL4091192,8.24,hCatL,4.37488,100.45,613.068538876001,2,2,5,2,0.4
CHEMBL4090284,6,hCatL,3.81348,113.34,496.211055376001,3,2,6,3,0.310344827586207
